Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Tender Stage,Department
2022_AHVD_27234_1,DVT-223/RIDF-XXVII (S)/Golaghat/2022-23/6,"Construction Assam Type Sub-Centre Building with electrification, Water supply and sanitary works etc. at Khangia in Golaghat","Construction Assam Type Sub-Centre Building with electrification, Water supply and sanitary works etc. at Khangia in Golaghat District",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,29-Sep-2022 06:00 PM,07-Oct-2022 01:00 PM ,180.0,No ,No,Online,25-Oct-2022 02:20 PM,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary,Golaghat,785673.0,2.0,"33,71,000",Asikur Rahman,2864519.78,Rejected-AOC,26-Apr-2023,AOC,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary
2022_AHVD_27235_1,DVT-223/RIDF-XXVII (S)/Golaghat/2022-23/6,"Construction Assam Type Sub-Centre Building with electrification, Water supply and sanitary works etc. at Kacharihat in Golaghat District","Construction Assam Type Sub-Centre Building with electrification, Water supply and sanitary works etc. at Kacharihat in Golaghat District",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,29-Sep-2022 06:00 PM,07-Oct-2022 01:00 PM ,180.0,No ,No,Online,25-Oct-2022 02:30 PM,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary,Golaghat,785621.0,2.0,"33,71,000",Asikur Rahman,2797930.0,Accepted-AOC,26-Apr-2023,AOC,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary
2022_AHVD_27236_1,DVT-223/RIDF-XXVII (S)/Golaghat/2022-23/6,"Construction Assam Type Sub-Centre Building with electrification, Water supply and sanitary works etc at Geleki in Golaghat District","Construction Assam Type Sub-Centre Building with electrification, Water supply and sanitary works etc at Geleki in Golaghat District",Works,Open Tender,Item Rate,Civil Works - Building,No,No,NA ,29-Sep-2022 06:00 PM,07-Oct-2022 01:00 PM ,180.0,No ,No,Online,25-Oct-2022 02:30 PM,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary,Geleki,785612.0,2.0,"33,71,000",MONSOON ENTERPRISE,3000191.96,Rejected-AOC,26-Apr-2023,AOC,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary
2022_AHVD_28360_1,LSV13/1/B/ETender/22-23/2487,PROCUREMENT OF COMPOUND FEED AND FEED INGREDIENT FOR ALL CATEGORIES OF LIVESTOCK POULTRY AND DUCK FOR THE YEAR 2022-23,PROCUREMENT OF COMPOUND FEED AND FEED INGREDIENT FOR ALL CATEGORIES OF LIVESTOCK POULTRY AND DUCK FOR THE YEAR 2022-23,Goods,Open Tender,Item Wise,Miscellaneous Goods,No,No,NA ,22-Dec-2022 11:00 AM,29-Dec-2022 01:00 PM ,360.0,No ,No,Online,21-Jan-2023 11:00 AM,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary,Chenikuthi,781003.0,2.0,"3,00,00,000",shri ram cattle feed,369990.0,Rejected-AOC,11-Apr-2023,AOC,Animal Husbandry and Veterinary Department||Directorate of A.H. and Veterinary
2022_APDCL_23961_1,APDCL/CGM PPnD/SOPD 21-22/DBIR/16,Aerial inspection of subtransmission and distribution network along with its infrastructure assets using Drone based technology and collection reporting of network data and anomalies if any using high resolution imaging and thermal scanning,Aerial inspection of sub transmission and distribution network along with its infrastructure assets using Drone based technology and collection reporting of network data and anomalies if any using high resolution imaging and thermal scanning,Services,Open Tender,Turn-key,Aviation,No,No,NA ,04-Jan-2022 05:00 PM,06-Jan-2022 12:00 PM ,90.0,No ,No,Online,25-Jan-2022 03:00 PM,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,Badarpur Electrical Circle,788151.0,2.0,,Garuda Aerospace Private Limited,3510500.0,Rejected-Technical,03-Apr-2023,AOC,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL
2022_APDCL_26145_2,RDSS/Loss Reduction/GEC1/Pkg 1,Conversion of existing single phase and 3 phase LT lines on bare conductor to AB Cable within GEC 1 Electrical Circle under RDSS,Conversion of existing single phase and 3 phase LT lines on bare conductor to AB Cable and dismantling of existing lines and reconnection of service lines within GEC 1 Electrical Circle under RDSS,Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,23-Aug-2022 02:35 PM,NA ,180.0,No ,No,Online,31-Aug-2022 12:00 PM,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL,Guwahati Electrical Circle-I,781007.0,2.0,"10,61,59,063",M/s Habibar Rahman,100124005.81,Rejected-Technical,13-Apr-2023,AOC,Assam Power Distribution Company Ltd||CGM(PP and D) - APDCL
2022_APDCL_27871_1,CGM (D)/APDCL/LAR/ SimlabariSubstation /22-23/T_93,Construction of Bay and switchgear equipments for 5 MVA Transformer at 33/11 kV Simlabari S/S under Lakhipur ESD,Construction of Bay and switchgear equipments for 5 MVA Transformer at 33/11 kV Simlabari S/S under Lakhipur ESD against RandM Safety Measure/Line Maintenance (2022-23) Budget Head on full Turnkey Mode.,Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,23-Nov-2022 06:00 PM,26-Nov-2022 02:00 PM ,90.0,No ,No,Online,06-Dec-2022 12:00 PM,Assam Power Distribution Company Ltd||CGM(D) Lower Assam Region - APDCL,Lakhipur,783120.0,2.0,,Jayanta Khaund,,Rejected-Finance,26-Apr-2023,AOC,Assam Power Distribution Company Ltd||CGM(D) Lower Assam Region - APDCL
2022_APDCL_28202_1,APDCL(LAR)/Nalbari_Medical/T96,Construction of 33KV line from Saraihtali to SP office alongwith Railway track crossing for providing power supply to Nalbari Medical College,"Construction of 33 KV line with MVCC (161 sq. mm.) from Sariahtali 132/33KV GSS to SP Office, National Highway, Nalbari along with Railway Track Crossing, Kayakuchi for providing power supply to Nalbari Medical College, Nalbari under Nalbari ESD II",Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,14-Dec-2022 02:00 PM,19-Dec-2022 01:00 PM ,90.0,No ,No,Online,13-Jan-2023 12:00 PM,Assam Power Distribution Company Ltd||CGM(D) Lower Assam Region - APDCL,Nalbari,781019.0,2.0,,M/S Assam Electric Store,22813884.0,Accepted-AOC,25-Apr-2023,AOC,Assam Power Distribution Company Ltd||CGM(D) Lower Assam Region - APDCL
2022_APDCL_28356_1,CGM_D/APDCL/LAR/Oil/21-22/T-97,"Construction 33 KV, 11 KV and LT Composite Overhead line and laying of 33KV Underground XLPE Cable including 3 Nos of railway track crossing for providing power supply to M/S Oil India Limited, Pipe Line Department, Satgaon Road, Guwahati-781171","Construction 33 KV, 11 KV and LT Composite Overhead line and laying of 33KV Underground XLPE Cable including 3 Nos of railway track crossing for providing power supply to M/S Oil India Limited, Pipe Line Department, Satgaon Road, Guwahati-781171",Works,Open Tender,Turn-key,Electrical Works,No,No,NA ,21-Dec-2022 05:00 PM,26-Dec-2022 02:00 PM ,120.0,No ,No,Online,18-Jan-2023 12:00 PM,Assam Power Distribution Company Ltd||CGM(D) Lower Assam Region - APDCL,Satgaon,781171.0,2.0,,M/S Assam Electric Store,69181840.2,Rejected-Technical,25-Apr-2023,AOC,Assam Power Distribution Company Ltd||CGM(D) Lower Assam Region - APDCL
2022_APHC_27215_1,APHC/CS/E/10/2021-22/_ DGP_ULUBARI,"Electrical , Fire fighting and PA Ssystem for Assam Police HEADQUARTER Conference Hall at ULUBARI, GUWAHATI, ASSAM","Electrical , Fire fighting and PA Ssystem for Assam Police HEADQUARTER Conference Hall at ULUBARI, GUWAHATI, ASSAM",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,29-Sep-2022 03:00 PM,NA ,120.0,No ,No,Online,14-Oct-2022 02:30 PM,Assam Police Housing Corporation Ltd,"Ulubari, Guwahati",781007.0,2.0,"47,15,349",Delta Engineers,4685700.0,Accepted-AOC,12-Apr-2023,AOC,Assam Police Housing Corporation Ltd
2022_APHC_28141_1,APHC/CS/E/19/2022-23_ EE_PTC_I,"External Electrification work, providing 62.50 KVA 3 Phase Silent D. G. set at newly constructed Guest House and 2storied annex building, etc at PTC.","External Electrification work, providing 62.50 KVA 3 Phase Silent D. G. set at newly constructed Guest House and 2storied annex building, etc at PTC.",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,09-Dec-2022 05:00 PM,NA ,120.0,No ,No,Online,30-Dec-2022 02:30 PM,Assam Police Housing Corporation Ltd,PTC Dergaon,785703.0,2.0,"13,84,569",UJJAL KUMAR BARUAH,1383495.0,Rejected-AOC,12-Apr-2023,AOC,Assam Police Housing Corporation Ltd
2022_APHC_28142_1,APHC/CS/E/18/2022-23_11APBnII,"External Electrification work, providing 62.50 KVA 3Phase Silent D. G. set at newly constructed Guest House and 2storied annex building, at 11th APBn.","External Electrification work, providing 62.50 KVA 3Phase Silent D. G. set at newly constructed Guest House and 2storied annex building, at 11th APBn.",Works,Open Tender,Item Rate,Electrical Works,No,No,NA ,09-Dec-2022 05:00 PM,NA ,120.0,No ,No,Online,30-Dec-2022 02:30 PM,Assam Police Housing Corporation Ltd,11th APBn at PTC Dergaon,785703.0,2.0,"11,50,197",G B Enterprise,1149615.0,Accepted-AOC,12-Apr-2023,AOC,Assam Police Housing Corporation Ltd
2022_ASPIR_25517_1,IN-AS-CFMS-283562-GO-RFB,"Procurement of Scientific Instruments and Related Services for Modernization of Assam Excise Chemical Laboratory at Guwahati Biotech Park, Assam","Procurement of Scientific Instruments and Related Services for Modernization of Assam Excise Chemical Laboratory at Guwahati Biotech Park, Assam",Goods,Open Tender,Item Wise,Miscellaneous Goods,No,No,NA ,12-May-2022 11:00 AM,26-May-2022 03:30 PM ,180.0,No ,No,Online,23-Jun-2022 03:30 PM,Finance Department - World Bank Tenders||Assam State Public Finance Institutional Reforms,Guwahati,781005.0,2.0,,Anton Paar India Pvt Ltd,9097328.0,Accepted-AOC,05-Apr-2023,AOC,Finance Department - World Bank Tenders||Assam State Public Finance Institutional Reforms
2022_ASPIR_26598_1,IN-AS-CFMS-308145-NC-RFB,"SELECTION OF A SERVICE PROVIDER FOR SUPPLY, IMPLEMENTATION AND INTEGRATION OF GIS BASED SYSTEM FOR COMMERICAL TAX AND EXCISE DEPARTMENT OF GOVERNMENT OF ASSAM","SELECTION OF A SERVICE PROVIDER FOR SUPPLY, IMPLEMENTATION AND INTEGRATION OF GIS BASED SYSTEM FOR COMMERICAL TAX AND EXCISE DEPARTMENT OF GOVERNMENT OF ASSAM",Goods,Open Tender,Item Rate,Miscellaneous Goods,No,No,NA ,10-Aug-2022 10:00 AM,18-Aug-2022 03:00 PM ,180.0,No ,No,Online,14-Sep-2022 02:30 PM,Finance Department - World Bank Tenders||Assam State Public Finance Institutional Reforms,Guwahati,781006.0,2.0,,C. E. INFO SYSTEMS LIMITED,16130600.0,Accepted-AOC,27-Mar-2023,AOC,Finance Department - World Bank Tenders||Assam State Public Finance Institutional Reforms
2022_ASPIR_27254_1,IN-AS-CFMS-286288-GO-RFB,"National Competitive Bidding for Supply, Installation and Commissioning of Command Control Center at Commissionerate of Taxes and Excise Department","National Competitive Bidding for Supply, Installation and Commissioning of Command Control Center at Commissionerate of Taxes and Excise Department",Goods,Open Tender,Item Rate,Miscellaneous Goods,No,No,NA ,30-Sep-2022 06:55 PM,12-Oct-2022 03:30 PM ,120.0,No ,No,Online,25-Nov-2022 02:30 PM,Finance Department - World Bank Tenders||Assam State Public Finance Institutional Reforms,"Guwahati, Assam",781006.0,2.0,,SANCHAR TELESYSTEMS LIMITED,31891089.0,Rejected-Technical,24-Mar-2023,AOC,Finance Department - World Bank Tenders||Assam State Public Finance Institutional Reforms
2022_BODOU_28174_1,BU/NEC/2022/02/1236,"Construction of Training Centre on Mushroom farming under NEC Porjectat Bodoland University, Debargaon, Kokrajhar","Construction of Training Centre on Mushroom farming under NEC Porjectat Bodoland University, Debargaon, Kokrajhar",Works,Open Tender,Works,Civil Works - Building,No,No,NA ,13-Dec-2022 09:00 AM,NA ,180.0,No ,No,Online,28-Dec-2022 01:00 PM,BODOLAND UNIVERSITY,"Subhaijhar, Bodoland University",783370.0,2.0,"1,46,72,887",PUNYAJIT NARZARY,14669502.75,Rejected-AOC,06-Apr-2023,AOC,BODOLAND UNIVERSITY
2022_BoTC_27620_10,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D1 from Chainage 6600 m to 7380 m (Surface Area 8845.2 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.10",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2022 02:00 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,93,89,599",BIRKHANG BASUMATARY,,Rejected-Technical,,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_12,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D1 from Chainage 8075.5 m to 8400 m (Surface Area 3767.445 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22, Group No.12",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2022 02:00 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,04,20,141",SRI DIPUMONI DAS,9378126.9,Rejected-Technical,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_18,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D1 from Chainage 10500 m to 10920 m (Surface Area 4389 sqm)of ERM, Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.18",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2022 02:00 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,01,14,288",CHITTARANJAN BISWAS,,Accepted-AOC,,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_21,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 300 m to 1170 m (Surface Area 9065.4 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.31",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2022 02:30 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,97,05,442",SRI PRADIP KUMAR OJAH,17734897.8,Rejected-Technical,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_22,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 1170 m to 2010 m (Surface Area 8752.8 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.32",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2022 02:40 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,96,22,322",M/S MORAMI ENTERPRISE,17660089.8,Rejected-Technical,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_23,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 2010 m to 2820 m (Surface Area 8440.2 sqm)of ERM, Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.33",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2022 03:40 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,94,06,789",ABONG BRAHMA,17466110.1,Accepted-AOC,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_27,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 5182.5 m to 6000 m (Surface Area 8817.9 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.37",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2022 04:30 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,94,80,117",ABDUL SAMAD CHOUDHURY,8766053.0,Rejected-Technical,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_29,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 6750 m to 7470 m (Surface Area 7753.2 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.39",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2022 04:40 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,98,91,860",ABDUL SAMAD CHOUDHURY,8951337.0,Rejected-Technical,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_30,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 7470 m to 8040.5 m (Surface Area 6120.66 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.40",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2022 04:55 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,67,74,292",BICHITRA BASUMATARY,15096862.8,Accepted-AOC,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
2022_BoTC_27620_31,CHDI/ET/2022-23/1,"DIFFERENT WORKS OF EXTENSION, RENOVATION AND MODERNIZATION OF (ERM), SUKLA IRRIGATION PROJECT UNDER PMKSY-AIBP FOR THE YEAR 2021-22","C.C. lining including earth work at Main Canal D2 from Chainage 8040.5 m to 8790 m (Surface Area 8469.35 sqm)of ERM,Sukla Irrigation Project under PMKSY-AIBP for the year 2021-22 , Group No.41",Works,Open Tender,Works,Civil Works,No,No,NA ,07-Nov-2022 06:00 PM,NA ,180.0,No ,No,Online,30-Nov-2022 02:00 PM,Bodoland Territorial Council||Irrigation-BTC,at Sukla FIS,781364.0,2.0,"1,96,58,154",Budha Choudhury,17692338.61,Accepted-AOC,12-Apr-2023,AOC,Bodoland Territorial Council||Irrigation-BTC
